EarthquakeKey,EarthquakeID,Year_Index,Month_Index,StationName,SiteClass,log_Pa,log_Pv,log_Pd,log_PGV
2014p818029DSZ,2014p818029,2,10,DSZ,C,-8.589802,-12.375675,-15.338771,-11.183622
2015p374393WAZ,2015p374393,3,5,WAZ,C,-3.980852,-8.003947,-11.885439,-8.031245
2014p907924HAZ,2014p907924,2,12,HAZ,C,-7.074944,-10.914089,-14.319692,-9.237712
2018p702168WAZ,2018p702168,6,9,WAZ,C,-7.436495,-11.114149,-14.145404,-10.020021
2017p968473HAZ,2017p968473,5,12,HAZ,C,-6.705735,-9.06274,-11.916393,-9.634988
2020p493193WAZ,2020p493193,8,7,WAZ,C,-6.02093,-10.462104,-14.389986,-8.687964
2014p431377MKVS,2014p431377,2,6,MKVS,C,-6.387194,-10.809828,-15.019483,-9.470407
2019p344954MOSS,2019p344954,7,5,MOSS,C,-7.744159,-11.968632,-15.400256,-9.783041
2013p290523PTOS,2013p290523,1,4,PTOS,C,-5.411467,-9.856604,-13.883789,-9.929832
2013p290523MKVS,2013p290523,1,4,MKVS,C,-6.019374,-10.212734,-12.875503,-8.995947
2020p120131KHZ,2020p120131,8,2,KHZ,C,-9.648845,-13.244531,-16.004767,-12.414328
